Item Type,Product ID,Product Name,Brand Name,Price,Retail Price,Sale Price,Product Description,Product Code/SKU,Bin Picking Number,Category,Option Set,Product Availability,Current Stock Level,Free Shipping,Sort Order,Meta Description,Page Title,Product Image Description - 1,Product Image Is Thumbnail - 1,Track Inventory,Product Image Sort - 1,Product Image Sort - 2,Product Image Sort - 3,Product Image Sort - 4,Product Image Sort-5,Product Image Sort-6,Product Image Sort-7,Product Image Sort-8,Product Image File - 1,Product Image File - 2,Product Image File - 3,Product Image File - 4,Product Image File - 5 ,Product Image File - 6,Product Image File - 7,Product Image File - 8
Product,,Harrow 300C Women's*,Harrow,8571.0,8571.0,7879.4,<p>  <b>Upper:</b> Mesh with synthetic overlays provides breathability with inherent support. Midfoot straps incorporated into the lacing system provide a snug midfoot fit for extra support during lateral movements. Reinforced toe cap for increased durability. Padded heel collar for increased comfort. An internal heel counter centers your foot on impact.  </p>,210213HLABRD,HOLABIRDSPORTS,Racket Sports/Squash/Squash Shoes/Women's Shoes; Racket Sports/Badminton/Badminton Shoes/Women's Shoes; Racket Sports/Table Tennis/Table Tennis Shoes; Team Sports/Volleyball/Volleyball Shoes/Women's Shoes; Shoes/Women's Shoes/Indoor Court Shoes,Harrow 300C Women's,15-21 Working days,100,N,-275,Get your hands on the Harrow 300C Women's. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the Harrow 300C Women's Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Harrow 300C Women's Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,4,5,6,7,8,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210213_3.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210213_1.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210213_2.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210213_4.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210213_5.jpg
SKU,,[S]Size= US 10.5,,,,,,210350HLABRD3292,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 11,,,,,,210350HLABRD3281,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 11.5,,,,,,210350HLABRD3293,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 6,,,,,,210350HLABRD3284,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 6.5,,,,,,210350HLABRD3285,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 7,,,,,,210350HLABRD3286,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 7.5,,,,,,210350HLABRD3287,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 8,,,,,,210350HLABRD3288,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 8.5,,,,,,210350HLABRD3289,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 9,,,,,,210350HLABRD3290,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 9.5,,,,,,210350HLABRD3291,HOLABIRDSPORTS,,,,100
Product,,Saxon SX900 Men's White/Navy/Silver*,Saxon,14023.0,14023.0,11075.8,"<p>Saxon SX900 indoor court shoes combine the best of both worlds in design and technology thanks to their sporty looks and excellent stability. The specially developed sole has an integrated dampening system which ensures maximum impact protection, and offers the best possible abrasion resistance. These shoes have undergone extreme testing to ensure you’re getting the highest performance possible.</p>",210396HLABRD,HOLABIRDSPORTS,Racket Sports/Squash/Squash Shoes/Men's Shoes; Racket Sports/Badminton/Badminton Shoes/Men's Shoes; Racket Sports/Table Tennis/Table Tennis Shoes; Team Sports/Volleyball/Volleyball Shoes/Men's Shoes; Shoes/Men's Shoes/Indoor Court Shoes,Saxon SX900 Men's White/Navy/Silver,15-21 Working days,100,N,-275,Get your hands on the Saxon SX900 Men's White/Navy/Silver. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the Saxon SX900 Men's White/Navy/Silver Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Saxon SX900 Men's White/Navy/Silver Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,4,5,6,7,8,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210396_3.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210396_1.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210396_2.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210396_4.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210396_5.jpg
SKU,,[S]Size= US 10,,,,,,210396HLABRD3279,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 10.5,,,,,,210396HLABRD3292,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 11,,,,,,210396HLABRD3281,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 11.5,,,,,,210396HLABRD3293,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 12,,,,,,210396HLABRD3294,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 13,,,,,,210396HLABRD3295,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 8,,,,,,210396HLABRD3288,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 8.5,,,,,,210396HLABRD3289,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 9,,,,,,210396HLABRD3290,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 9.5,,,,,,210396HLABRD3291,HOLABIRDSPORTS,,,,100
Product,,adidas Barricade Team 4 Junior Dark Gray/Tech Silver/Bright Yellow*,adidas,8661.0,8661.0,7879.4,<p>Technical and aggressive young players will get the most out of addias Barricade Team 4 Junior tennis shoes. Out-of-the-box comfort will make them ready for a match thanks to the OrthoLite sockliner that cushions their feet and controls odor. Staying low to the ground will help junior players reach high performance.</p>,120937HLABRD,HOLABIRDSPORTS,Shoes/Junior Shoes/Tennis Shoes;Racket Sports/Tennis/Tennis Shoes,adidas Barricade Team 4 Junior Dark Gray/Tech Silver/Bright Yellow,15-21 Working days,100,N,-337,Get your hands on the adidas Barricade Team 4 Junior Dark Gray/Tech Silver/Bright Yellow. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the adidas Barricade Team 4 Junior Dark Gray/Tech Silver/Bright Yellow Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy adidas Barricade Team 4 Junior Dark Gray/Tech Silver/Bright Yellow Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,4,5,6,7,8,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/1/2/120937_3.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/1/2/120937_1.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/1/2/120937_2.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/1/2/120937_4.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/1/2/120937_5.jpg
SKU,,[S]Size= US 1,,,,,,120937HLABRD3801,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 1.5,,,,,,120937HLABRD3802,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 2,,,,,,120937HLABRD3803,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 2.5,,,,,,120937HLABRD3804,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 3,,,,,,120937HLABRD3805,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 3.5,,,,,,120937HLABRD3806,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 4,,,,,,120937HLABRD3306,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 4.5,,,,,,120937HLABRD3307,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 5,,,,,,120937HLABRD3282,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 5.5,,,,,,120937HLABRD3283,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 6,,,,,,120937HLABRD3284,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 6.5,,,,,,120937HLABRD3285,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 7,,,,,,120937HLABRD3286,HOLABIRDSPORTS,,,,100
Product,,Dunlop Ultimate Tour Men's*,Dunlop,14023.0,14023.0,11445.7,"<p>Dunlop Ultimate Tour indoor court shoes are stable, versatile and resilient for better performance during squash or racquetball matches. Temperature stable impact protection makes every start, stop and landing that much more comfortable. These lightweight shoes deliver flexible agility for all players.</p>",210358HLABRD,HOLABIRDSPORTS,Racket Sports/Squash/Squash Shoes/Men's Shoes; Racket Sports/Badminton/Badminton Shoes/Men's Shoes; Racket Sports/Table Tennis/Table Tennis Shoes; Team Sports/Volleyball/Volleyball Shoes/Men's Shoes; Shoes/Men's Shoes/Indoor Court Shoes,Dunlop Ultimate Tour Men's,15-21 Working days,100,N,-275,Get your hands on the Dunlop Ultimate Tour Men's. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the Dunlop Ultimate Tour Men's Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Dunlop Ultimate Tour Men's Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,4,5,6,7,8,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210358_3.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210358_1.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210358_2.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210358_4.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/2/1/210358_5.jpg
SKU,,[S]Size= US 10,,,,,,210358HLABRD3279,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 10.5,,,,,,210358HLABRD3292,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 11,,,,,,210358HLABRD3281,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 11.5,,,,,,210358HLABRD3293,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 13,,,,,,210358HLABRD3295,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 7,,,,,,210358HLABRD3286,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 7.5,,,,,,210358HLABRD3287,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 8,,,,,,210358HLABRD3288,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 8.5,,,,,,210358HLABRD3289,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 9,,,,,,210358HLABRD3290,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 9.5,,,,,,210358HLABRD3291,HOLABIRDSPORTS,,,,100
Product,,Thorlos Tennis Micro-Mini Socks TMM-11 Women's*,Thorlos,1347.6,1347.6,,,650135HLABRD,HOLABIRDSPORTS,Racket Sports/Tennis/Apparel/Socks;Racket Sports/Tennis/Accessories/Socks;Shoes/Accessories/Socks/Tennis Socks;Apparel/Accessories/Socks/Tennis Socks,Thorlos Tennis Micro-Mini Socks TMM-11 Women's,15-21 Working days,100,N,-236,Get your hands on the Thorlos Tennis Micro-Mini Socks TMM-11 Women's. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the Thorlos Tennis Micro-Mini Socks TMM-11 Women's Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Thorlos Tennis Micro-Mini Socks TMM-11 Women's Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/6/5/650135_1.jpg
Product,,Thorlos Level 1 Tennis Mini-Crew Socks T1CMU*,Thorlos,1347.6,1347.6,,,650319HLABRD,HOLABIRDSPORTS,Racket Sports/Tennis/Apparel/Socks;Racket Sports/Tennis/Accessories/Socks;Shoes/Accessories/Socks/Tennis Socks;Apparel/Accessories/Socks/Tennis Socks,Thorlos Level 1 Tennis Mini-Crew Socks T1CMU,15-21 Working days,100,N,-237,Get your hands on the Thorlos Level 1 Tennis Mini-Crew Socks T1CMU. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the Thorlos Level 1 Tennis Mini-Crew Socks T1CMU Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Thorlos Level 1 Tennis Mini-Crew Socks T1CMU Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,4,5,6,7,8,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/6/5/650319_1.jpg
SKU,,[S]Size= US 10,,,,,,650319HLABRD686,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 11,,,,,,650319HLABRD674,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 12,,,,,,650319HLABRD673,HOLABIRDSPORTS,,,,100
Product,,Gamma Pro Control Replacement Grip*,Gamma,669.6,669.6,432.48,,060128HLABRD,HOLABIRDSPORTS,Racket Sports/Tennis/Grips/Replacement Grips;Racket Sports/Squash/Racket Grips/Replacement Grips,Gamma Pro Control Replacement Grip,15-21 Working days,100,N,-235,Get your hands on the Gamma Pro Control Replacement Grip. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the Gamma Pro Control Replacement Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy Gamma Pro Control Replacement Grip Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Product,1,2,3,4,5,6,7,8,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/17f82f742ffe127f42dca9de82fb58b1/0/6/060128_1.jpg
Product,,adidas Performer Hairband Women's*,adidas,1155.6,1155.6,958.44,<p>The adidas Performer Hairband helps women be the best athlete they can be thanks to its soft fit and breathability. This hairband will help you keep your hair up and out of your way during any fitness activity or sport.</p>,690218HLABRD,HOLABIRDSPORTS,Apparel/Accessories/Headbands; Racket Sports/Squash/Accessories;Racket Sports/Tennis/Accessories;Run & Cycle/Running/Accessories,adidas Performer Hairband Women's,15-21 Working days,100,N,-235,Get your hands on the adidas Performer Hairband Women's. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the adidas Performer Hairband Women's Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy adidas Performer Hairband Women's Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,4,5,6,7,8,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/6/9/690218_678_1.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/6/9/690218_678_2.jpg
SKU,,[S]Size= US Black/Solar Pink,,,,,,690218HLABRD10152,HOLABIRDSPORTS,,,,100
Product,,ASICS GEL-Game® 5 Junior White/Hot Coral/Nectarine*,ASICS,8214.0,8214.0,7879.4,"<p>ASICS GEL-Game 5 Junior tennis shoes are durable and reliable for active kids. The COURT cushioning system helps weaken shock during impact to keep their feet feeling much more comfortable throughout the match. Vivid colors wrap their feet in a cool, modern look.</p>",120912HLABRD,HOLABIRDSPORTS,Shoes/Junior Shoes/Tennis Shoes;Racket Sports/Tennis/Tennis Shoes,ASICS GEL-Game® 5 Junior White/Hot Coral/Nectarine,15-21 Working days,100,N,-336,Get your hands on the ASICS GEL-Game® 5 Junior White/Hot Coral/Nectarine. Buy it Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy the ASICS GEL-Game® 5 Junior White/Hot Coral/Nectarine Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Buy ASICS GEL-Game® 5 Junior White/Hot Coral/Nectarine Online in India at LiveYourSport.com| Free Shipping and Massive Discounts,Y,By Option,1,2,3,4,5,6,7,8,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/1/2/120912_3.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/1/2/120912_1.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/1/2/120912_2.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/1/2/120912_4.jpg,http://cdn.media.holabirdsports.com/media/catalog/product/cache/1/image/500x500/040ec09b1e35df139433887a97daa66f/1/2/120912_5.jpg
SKU,,[S]Size= US 1,,,,,,120912HLABRD3801,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 1.5,,,,,,120912HLABRD3802,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 2,,,,,,120912HLABRD3803,HOLABIRDSPORTS,,,,100
SKU,,[S]Size= US 2.5,,,,,,120912HLABRD3804,HOLABIRDSPORTS,,,,100
